knowledge_id,description,summary_status,summary_chunk_id,summary_chunk_content,dimension,embedding_content
2a4264ec-00ac-4811-8f50-b5b3a148b6d5,本书出版于2014年，是面向眼科临床医师、视网膜专科医师、研究者及学生的病理性近视综合性专著与图谱。内容从近视历史、流行病学、遗传学、环境因素、动物实验模型及巩膜调控机制入手，延伸至病理性近视的公共卫生负担、眼球形态与组织病理。重点讨论脉络膜、视神经乳头、玻璃体、后巩膜葡萄肿及其三维MRI分析，并系统覆盖近视性脉络膜视网膜萎缩、脉络膜新生血管、黄斑劈裂、周边视网膜异常、视网膜脱离、青光眼、近视性视神经病变、白内障手术特殊问题、眼球运动异常及相关全身疾病。书中介绍眼轴测量、眼底自发荧光、荧光素及吲哚菁绿血管造影、OCT、自适应光学眼底成像和3D MRI等检查影像，涉及抗VEGF治疗、眼压控制、儿童青少年近视进展预防、角膜塑形镜及巩膜靶向治疗等策略。,completed,14c2d959-8935-42f4-ac44-3b3d2e63d25a,"# Summary
本书出版于2014年，是面向眼科临床医师、视网膜专科医师、研究者及学生的病理性近视综合性专著与图谱。内容从近视历史、流行病学、遗传学、环境因素、动物实验模型及巩膜调控机制入手，延伸至病理性近视的公共卫生负担、眼球形态与组织病理。重点讨论脉络膜、视神经乳头、玻璃体、后巩膜葡萄肿及其三维MRI分析，并系统覆盖近视性脉络膜视网膜萎缩、脉络膜新生血管、黄斑劈裂、周边视网膜异常、视网膜脱离、青光眼、近视性视神经病变、白内障手术特殊问题、眼球运动异常及相关全身疾病。书中介绍眼轴测量、眼底自发荧光、荧光素及吲哚菁绿血管造影、OCT、自适应光学眼底成像和3D MRI等检查影像，涉及抗VEGF治疗、眼压控制、儿童青少年近视进展预防、角膜塑形镜及巩膜靶向治疗等策略。",3072,"# Summary
本书出版于2014年，是面向眼科临床医师、视网膜专科医师、研究者及学生的病理性近视综合性专著与图谱。内容从近视历史、流行病学、遗传学、环境因素、动物实验模型及巩膜调控机制入手，延伸至病理性近视的公共卫生负担、眼球形态与组织病理。重点讨论脉络膜、视神经乳头、玻璃体、后巩膜葡萄肿及其三维MRI分析，并系统覆盖近视性脉络膜视网膜萎缩、脉络膜新生血管、黄斑劈裂、周边视网膜异常、视网膜脱离、青光眼、近视性视神经病变、白内障手术特殊问题、眼球运动异常及相关全身疾病。书中介绍眼轴测量、眼底自发荧光、荧光素及吲哚菁绿血管造影、OCT、自适应光学眼底成像和3D MRI等检查影像，涉及抗VEGF治疗、眼压控制、儿童青少年近视进展预防、角膜塑形镜及巩膜靶向治疗等策略。"
936d1e8f-86ab-4366-ad66-51f4bff50569,本书出版于2014年，是面向小儿眼科医师及成人白内障医师的儿童白内障临床与手术专著，系统覆盖先天性、婴幼儿及青少年白内障的遗传学、病因与形态、流行病学、视觉筛查、白瞳反光识别、视觉发育关键期、手术时机及人工晶状体度数计算。内容依次包括术前评估与围术期准备、麻醉、切口与黏弹剂、前囊处理、水分离、晶状体吸除、后囊切开、前部玻璃体切除及感染和炎症预防；重点讨论初次或二期人工晶状体植入、光学部捕获、bag-in-the-lens、piggyback IOL、无囊袋支持植入及散光矫正。并针对外伤、持续性胎儿血管、无虹膜、晶状体异位、葡萄膜炎、早产儿视网膜病变、视网膜母细胞瘤放射性白内障及全身综合征进行处理。后半部分涵盖术后屈光残余、无晶状体矫正、弱视与斜视、视觉结局、介质混浊、术后青光眼、近视漂移、低视力康复、生活质量及未来发展。,completed,de226e2a-fd89-4a81-8e13-6002861d4d26,"# Summary
本书出版于2014年，是面向小儿眼科医师及成人白内障医师的儿童白内障临床与手术专著，系统覆盖先天性、婴幼儿及青少年白内障的遗传学、病因与形态、流行病学、视觉筛查、白瞳反光识别、视觉发育关键期、手术时机及人工晶状体度数计算。内容依次包括术前评估与围术期准备、麻醉、切口与黏弹剂、前囊处理、水分离、晶状体吸除、后囊切开、前部玻璃体切除及感染和炎症预防；重点讨论初次或二期人工晶状体植入、光学部捕获、bag-in-the-lens、piggyback IOL、无囊袋支持植入及散光矫正。并针对外伤、持续性胎儿血管、无虹膜、晶状体异位、葡萄膜炎、早产儿视网膜病变、视网膜母细胞瘤放射性白内障及全身综合征进行处理。后半部分涵盖术后屈光残余、无晶状体矫正、弱视与斜视、视觉结局、介质混浊、术后青光眼、近视漂移、低视力康复、生活质量及未来发展。",3072,"# Summary
本书出版于2014年，是面向小儿眼科医师及成人白内障医师的儿童白内障临床与手术专著，系统覆盖先天性、婴幼儿及青少年白内障的遗传学、病因与形态、流行病学、视觉筛查、白瞳反光识别、视觉发育关键期、手术时机及人工晶状体度数计算。内容依次包括术前评估与围术期准备、麻醉、切口与黏弹剂、前囊处理、水分离、晶状体吸除、后囊切开、前部玻璃体切除及感染和炎症预防；重点讨论初次或二期人工晶状体植入、光学部捕获、bag-in-the-lens、piggyback IOL、无囊袋支持植入及散光矫正。并针对外伤、持续性胎儿血管、无虹膜、晶状体异位、葡萄膜炎、早产儿视网膜病变、视网膜母细胞瘤放射性白内障及全身综合征进行处理。后半部分涵盖术后屈光残余、无晶状体矫正、弱视与斜视、视觉结局、介质混浊、术后青光眼、近视漂移、低视力康复、生活质量及未来发展。"
745acd0a-af90-48ac-a881-ec8c79ed5153,本书出版于2019年，是《Essentials in Ophthalmology》系列的后葡萄膜炎专题著作，面向眼科医生、葡萄膜炎及眼底病专科医师、住院医师和从事眼科影像与治疗研究者。全书围绕影像诊断、疾病谱和治疗进展展开：首先介绍彩色眼底摄影、荧光素血管造影（FA）、吲哚菁绿血管造影（ICGA）、超广角成像、眼底自发荧光（FAF）、OCT、OCT-A及B超等技术在后葡萄膜炎识别和随访中的应用；随后讨论眼部结节病、Vogt-Koyanagi-Harada病、交感性眼炎、多灶性脉络膜炎、蛇行性脉络膜炎及相关疾病；感染性部分涵盖眼弓形虫病、眼梅毒、眼结核、病毒性视网膜炎，并介绍伪装综合征眼内淋巴瘤。治疗部分系统涉及非感染性葡萄膜炎的全身及局部糖皮质激素、免疫调节剂、生物制剂和新兴疗法，突出药物递送、影像指导诊疗及炎症复发监测等临床重点。,completed,e6903031-dca3-41d7-802f-44171c4272b4,"# Summary
本书出版于2019年，是《Essentials in Ophthalmology》系列的后葡萄膜炎专题著作，面向眼科医生、葡萄膜炎及眼底病专科医师、住院医师和从事眼科影像与治疗研究者。全书围绕影像诊断、疾病谱和治疗进展展开：首先介绍彩色眼底摄影、荧光素血管造影（FA）、吲哚菁绿血管造影（ICGA）、超广角成像、眼底自发荧光（FAF）、OCT、OCT-A及B超等技术在后葡萄膜炎识别和随访中的应用；随后讨论眼部结节病、Vogt-Koyanagi-Harada病、交感性眼炎、多灶性脉络膜炎、蛇行性脉络膜炎及相关疾病；感染性部分涵盖眼弓形虫病、眼梅毒、眼结核、病毒性视网膜炎，并介绍伪装综合征眼内淋巴瘤。治疗部分系统涉及非感染性葡萄膜炎的全身及局部糖皮质激素、免疫调节剂、生物制剂和新兴疗法，突出药物递送、影像指导诊疗及炎症复发监测等临床重点。",3072,"# Summary
本书出版于2019年，是《Essentials in Ophthalmology》系列的后葡萄膜炎专题著作，面向眼科医生、葡萄膜炎及眼底病专科医师、住院医师和从事眼科影像与治疗研究者。全书围绕影像诊断、疾病谱和治疗进展展开：首先介绍彩色眼底摄影、荧光素血管造影（FA）、吲哚菁绿血管造影（ICGA）、超广角成像、眼底自发荧光（FAF）、OCT、OCT-A及B超等技术在后葡萄膜炎识别和随访中的应用；随后讨论眼部结节病、Vogt-Koyanagi-Harada病、交感性眼炎、多灶性脉络膜炎、蛇行性脉络膜炎及相关疾病；感染性部分涵盖眼弓形虫病、眼梅毒、眼结核、病毒性视网膜炎，并介绍伪装综合征眼内淋巴瘤。治疗部分系统涉及非感染性葡萄膜炎的全身及局部糖皮质激素、免疫调节剂、生物制剂和新兴疗法，突出药物递送、影像指导诊疗及炎症复发监测等临床重点。"
b5af3055-63a9-46af-b8d8-547075d66ebb,本书为2009年Springer出版的视网膜与脉络膜影像学综合专著，面向玻璃体视网膜专科医师、专科进修医师、眼科住院医师及综合眼科医师。全书分三部分：第一部分介绍眼底摄影、胶片与数字成像、荧光素血管造影（FA）和吲哚菁绿血管造影（ICGA）的原理、操作、正常时相及荧光解读，并应用于黄斑病、视网膜血管病、炎症性疾病、视神经病变、视网膜和脉络膜肿瘤及药物性视网膜毒性；第二部分系统讲解OCT工作原理、黄斑病、糖尿病视网膜病变、年龄相关性黄斑变性、玻璃体黄斑界面疾病、葡萄膜炎、青光眼、视神经疾病及眼内肿瘤，并讨论光动力治疗、抗VEGF治疗评估以及时域OCT图像伪影和局限；第三部分涵盖眼底成像、超广角FA、眼底自发荧光、超高分辨率OCT、频域/傅里叶域OCT及OCT-SLO等新技术，突出影像检查与疾病诊断、随访和治疗决策的结合。,completed,a51a1848-6af2-45ae-bc92-19355c3973b4,"# Summary
本书为2009年Springer出版的视网膜与脉络膜影像学综合专著，面向玻璃体视网膜专科医师、专科进修医师、眼科住院医师及综合眼科医师。全书分三部分：第一部分介绍眼底摄影、胶片与数字成像、荧光素血管造影（FA）和吲哚菁绿血管造影（ICGA）的原理、操作、正常时相及荧光解读，并应用于黄斑病、视网膜血管病、炎症性疾病、视神经病变、视网膜和脉络膜肿瘤及药物性视网膜毒性；第二部分系统讲解OCT工作原理、黄斑病、糖尿病视网膜病变、年龄相关性黄斑变性、玻璃体黄斑界面疾病、葡萄膜炎、青光眼、视神经疾病及眼内肿瘤，并讨论光动力治疗、抗VEGF治疗评估以及时域OCT图像伪影和局限；第三部分涵盖眼底成像、超广角FA、眼底自发荧光、超高分辨率OCT、频域/傅里叶域OCT及OCT-SLO等新技术，突出影像检查与疾病诊断、随访和治疗决策的结合。",3072,"# Summary
本书为2009年Springer出版的视网膜与脉络膜影像学综合专著，面向玻璃体视网膜专科医师、专科进修医师、眼科住院医师及综合眼科医师。全书分三部分：第一部分介绍眼底摄影、胶片与数字成像、荧光素血管造影（FA）和吲哚菁绿血管造影（ICGA）的原理、操作、正常时相及荧光解读，并应用于黄斑病、视网膜血管病、炎症性疾病、视神经病变、视网膜和脉络膜肿瘤及药物性视网膜毒性；第二部分系统讲解OCT工作原理、黄斑病、糖尿病视网膜病变、年龄相关性黄斑变性、玻璃体黄斑界面疾病、葡萄膜炎、青光眼、视神经疾病及眼内肿瘤，并讨论光动力治疗、抗VEGF治疗评估以及时域OCT图像伪影和局限；第三部分涵盖眼底成像、超广角FA、眼底自发荧光、超高分辨率OCT、频域/傅里叶域OCT及OCT-SLO等新技术，突出影像检查与疾病诊断、随访和治疗决策的结合。"
dd67aa04-92cb-4506-90e9-521174f3b610,本书出版于2007年，是面向眼科临床医师、玻璃体视网膜及医学视网膜专科培训者、相关科研人员的视网膜血管病基础与临床综合专著。全书分三部分：首先讨论视网膜血管解剖、发育、血流、缺血、缺氧、炎症、神经元影响、血视网膜屏障、血管生成及VEGF、Ephrin/Eph、造血干细胞和基因治疗等发病机制；其次系统介绍荧光素血管造影、光学相干断层扫描（OCT）、MRI、激光光凝、光动力治疗、冷冻治疗、玻璃体切除、抗VEGF玻璃体腔注射及新生血管性青光眼处理；最后按疾病展开，涵盖糖尿病视网膜病变及黄斑水肿、早产儿视网膜病变、中央及分支视网膜静脉阻塞、视网膜动脉阻塞、眼缺血综合征、黄斑旁毛细血管扩张、Coats病、家族性渗出性玻璃体视网膜病变、脉络膜黑色素瘤治疗后血管病变、Purtscher视网膜病变、Terson综合征、Eales病、系统性红斑狼疮、Behçet病、结节病、高血压性视网膜病变、镰状细胞视网膜病变及视网膜血管肿瘤，并结合影像、病程、病例随访、激光、药物和手术技术进行说明。,completed,6453c26d-cb07-4eea-8c48-e0c6f27dd7d0,"# Summary
本书出版于2007年，是面向眼科临床医师、玻璃体视网膜及医学视网膜专科培训者、相关科研人员的视网膜血管病基础与临床综合专著。全书分三部分：首先讨论视网膜血管解剖、发育、血流、缺血、缺氧、炎症、神经元影响、血视网膜屏障、血管生成及VEGF、Ephrin/Eph、造血干细胞和基因治疗等发病机制；其次系统介绍荧光素血管造影、光学相干断层扫描（OCT）、MRI、激光光凝、光动力治疗、冷冻治疗、玻璃体切除、抗VEGF玻璃体腔注射及新生血管性青光眼处理；最后按疾病展开，涵盖糖尿病视网膜病变及黄斑水肿、早产儿视网膜病变、中央及分支视网膜静脉阻塞、视网膜动脉阻塞、眼缺血综合征、黄斑旁毛细血管扩张、Coats病、家族性渗出性玻璃体视网膜病变、脉络膜黑色素瘤治疗后血管病变、Purtscher视网膜病变、Terson综合征、Eales病、系统性红斑狼疮、Behçet病、结节病、高血压性视网膜病变、镰状细胞视网膜病变及视网膜血管肿瘤，并结合影像、病程、病例随访、激光、药物和手术技术进行说明。",3072,"# Summary
本书出版于2007年，是面向眼科临床医师、玻璃体视网膜及医学视网膜专科培训者、相关科研人员的视网膜血管病基础与临床综合专著。全书分三部分：首先讨论视网膜血管解剖、发育、血流、缺血、缺氧、炎症、神经元影响、血视网膜屏障、血管生成及VEGF、Ephrin/Eph、造血干细胞和基因治疗等发病机制；其次系统介绍荧光素血管造影、光学相干断层扫描（OCT）、MRI、激光光凝、光动力治疗、冷冻治疗、玻璃体切除、抗VEGF玻璃体腔注射及新生血管性青光眼处理；最后按疾病展开，涵盖糖尿病视网膜病变及黄斑水肿、早产儿视网膜病变、中央及分支视网膜静脉阻塞、视网膜动脉阻塞、眼缺血综合征、黄斑旁毛细血管扩张、Coats病、家族性渗出性玻璃体视网膜病变、脉络膜黑色素瘤治疗后血管病变、Purtscher视网膜病变、Terson综合征、Eales病、系统性红斑狼疮、Behçet病、结节病、高血压性视网膜病变、镰状细胞视网膜病变及视网膜血管肿瘤，并结合影像、病程、病例随访、激光、药物和手术技术进行说明。"
2d13f328-a6f3-47bd-ae7f-f7efd5af89ad,本书出版于2012年，是一本面向眼科临床医师、视网膜专科医师、学生、住院医师及研究员的视网膜静脉阻塞循证管理专著。全书围绕分支、中央及半中央视网膜静脉阻塞，系统介绍眼部解剖与病理解剖、病理生理、遗传学、分类、流行病学、系统及眼部相关因素、临床表现与自然史，并进一步讨论辅助检查、缺血、后节和前节新生血管、黄斑水肿及青年患者病例。内容重点涉及高血压、糖尿病、原发性开角型青光眼、血液黏稠度及凝血/纤溶异常；检查和影像包括荧光素血管造影、光学相干断层扫描、视网膜摄影、视野及电生理等。治疗部分比较黄斑格栅激光、散射激光/全视网膜光凝、玻璃体腔曲安奈德及抗VEGF药物注射，并评估组织型纤溶酶原激活剂等有争议或未被采用的疗法，最后以病例研究归纳临床决策。,completed,1ce0eed0-fa2f-4e02-bef2-f3129034df46,"# Summary
本书出版于2012年，是一本面向眼科临床医师、视网膜专科医师、学生、住院医师及研究员的视网膜静脉阻塞循证管理专著。全书围绕分支、中央及半中央视网膜静脉阻塞，系统介绍眼部解剖与病理解剖、病理生理、遗传学、分类、流行病学、系统及眼部相关因素、临床表现与自然史，并进一步讨论辅助检查、缺血、后节和前节新生血管、黄斑水肿及青年患者病例。内容重点涉及高血压、糖尿病、原发性开角型青光眼、血液黏稠度及凝血/纤溶异常；检查和影像包括荧光素血管造影、光学相干断层扫描、视网膜摄影、视野及电生理等。治疗部分比较黄斑格栅激光、散射激光/全视网膜光凝、玻璃体腔曲安奈德及抗VEGF药物注射，并评估组织型纤溶酶原激活剂等有争议或未被采用的疗法，最后以病例研究归纳临床决策。",3072,"# Summary
本书出版于2012年，是一本面向眼科临床医师、视网膜专科医师、学生、住院医师及研究员的视网膜静脉阻塞循证管理专著。全书围绕分支、中央及半中央视网膜静脉阻塞，系统介绍眼部解剖与病理解剖、病理生理、遗传学、分类、流行病学、系统及眼部相关因素、临床表现与自然史，并进一步讨论辅助检查、缺血、后节和前节新生血管、黄斑水肿及青年患者病例。内容重点涉及高血压、糖尿病、原发性开角型青光眼、血液黏稠度及凝血/纤溶异常；检查和影像包括荧光素血管造影、光学相干断层扫描、视网膜摄影、视野及电生理等。治疗部分比较黄斑格栅激光、散射激光/全视网膜光凝、玻璃体腔曲安奈德及抗VEGF药物注射，并评估组织型纤溶酶原激活剂等有争议或未被采用的疗法，最后以病例研究归纳临床决策。"
470c4d74-1a8f-45bb-9634-0dc1ac41c3ac,本书出版于2015年，面向初学及有经验的玻璃体视网膜外科医师，聚焦糖尿病视网膜病变，尤其是增殖性糖尿病视网膜病变（PDR）及牵拉性视网膜脱离（TRD）的评估与手术。全书先介绍糖尿病流行病学、糖尿病玻璃体切除术历史、轻度至重度及晚期PDR的解剖病理，再讨论抗VEGF、白内障超声乳化、激光间接检眼镜（LIO）、全视网膜光凝（PRP）、冷凝、麻醉、器械和手术时机。重点详述23G、25G、27G小口径玻璃体切除，后玻璃体皮质切开、后玻璃体脱离（PVD）、纤维血管膜双手剥除、止血、气体或硅油填充及硅油取出，并结合BIOM、OCT、眼底照片、术中影像和视频说明。后半部分按步骤讲解轻型、重型、晚期PDR伴TRD、玻璃体积血、无PVD病例、术中大出血及新生血管性青光眼，最后汇集术后并发症、13例病例报告、操作陷阱与要点及材料清单。,completed,0e1fd6ae-f44f-4335-800b-aa827d58784d,"# Summary
本书出版于2015年，面向初学及有经验的玻璃体视网膜外科医师，聚焦糖尿病视网膜病变，尤其是增殖性糖尿病视网膜病变（PDR）及牵拉性视网膜脱离（TRD）的评估与手术。全书先介绍糖尿病流行病学、糖尿病玻璃体切除术历史、轻度至重度及晚期PDR的解剖病理，再讨论抗VEGF、白内障超声乳化、激光间接检眼镜（LIO）、全视网膜光凝（PRP）、冷凝、麻醉、器械和手术时机。重点详述23G、25G、27G小口径玻璃体切除，后玻璃体皮质切开、后玻璃体脱离（PVD）、纤维血管膜双手剥除、止血、气体或硅油填充及硅油取出，并结合BIOM、OCT、眼底照片、术中影像和视频说明。后半部分按步骤讲解轻型、重型、晚期PDR伴TRD、玻璃体积血、无PVD病例、术中大出血及新生血管性青光眼，最后汇集术后并发症、13例病例报告、操作陷阱与要点及材料清单。",3072,"# Summary
本书出版于2015年，面向初学及有经验的玻璃体视网膜外科医师，聚焦糖尿病视网膜病变，尤其是增殖性糖尿病视网膜病变（PDR）及牵拉性视网膜脱离（TRD）的评估与手术。全书先介绍糖尿病流行病学、糖尿病玻璃体切除术历史、轻度至重度及晚期PDR的解剖病理，再讨论抗VEGF、白内障超声乳化、激光间接检眼镜（LIO）、全视网膜光凝（PRP）、冷凝、麻醉、器械和手术时机。重点详述23G、25G、27G小口径玻璃体切除，后玻璃体皮质切开、后玻璃体脱离（PVD）、纤维血管膜双手剥除、止血、气体或硅油填充及硅油取出，并结合BIOM、OCT、眼底照片、术中影像和视频说明。后半部分按步骤讲解轻型、重型、晚期PDR伴TRD、玻璃体积血、无PVD病例、术中大出血及新生血管性青光眼，最后汇集术后并发症、13例病例报告、操作陷阱与要点及材料清单。"
e92728a4-a5aa-4bd5-8383-3e71df13c673,本书出版于2014年，是面向青光眼专科医师、眼科手术医师及相关研究人员的临床与技术参考书，聚焦传统小梁切除术之外的新型降眼压手术。全书从Schlemm管、集液管、脉络膜上腔和睫状体等治疗靶点，以及器械临床试验、FDA上市申报和专利监管展开；继而介绍激光技术（ELT、环破坏术、CO₂深层巩膜切除术）、超声技术（环形睫状体凝固、治疗性超声）、微创青光眼手术及引流装置，包括iStent、Canaloplasty、Hydrus、XEN Gel Stent、Ex-PRESS、Molteno、Ahmed阀、CyPass、STARflo和SOLX分流器；并讨论白内障手术、晶状体摘除治疗闭角型青光眼及预测手术成功的生物标志物。内容涉及原发性开角型青光眼、闭角型、难治性、继发性、 neovascular、葡萄膜炎、外伤及青少年青光眼，涵盖房水流出通路解剖、眼压控制、超声生物显微镜、低眼压、前房积血、纤维化和装置失败等关键问题，并提供相关手术视频资源。,completed,30202f82-54a1-4517-874c-42e420fc31ea,"# Summary
本书出版于2014年，是面向青光眼专科医师、眼科手术医师及相关研究人员的临床与技术参考书，聚焦传统小梁切除术之外的新型降眼压手术。全书从Schlemm管、集液管、脉络膜上腔和睫状体等治疗靶点，以及器械临床试验、FDA上市申报和专利监管展开；继而介绍激光技术（ELT、环破坏术、CO₂深层巩膜切除术）、超声技术（环形睫状体凝固、治疗性超声）、微创青光眼手术及引流装置，包括iStent、Canaloplasty、Hydrus、XEN Gel Stent、Ex-PRESS、Molteno、Ahmed阀、CyPass、STARflo和SOLX分流器；并讨论白内障手术、晶状体摘除治疗闭角型青光眼及预测手术成功的生物标志物。内容涉及原发性开角型青光眼、闭角型、难治性、继发性、 neovascular、葡萄膜炎、外伤及青少年青光眼，涵盖房水流出通路解剖、眼压控制、超声生物显微镜、低眼压、前房积血、纤维化和装置失败等关键问题，并提供相关手术视频资源。",3072,"# Summary
本书出版于2014年，是面向青光眼专科医师、眼科手术医师及相关研究人员的临床与技术参考书，聚焦传统小梁切除术之外的新型降眼压手术。全书从Schlemm管、集液管、脉络膜上腔和睫状体等治疗靶点，以及器械临床试验、FDA上市申报和专利监管展开；继而介绍激光技术（ELT、环破坏术、CO₂深层巩膜切除术）、超声技术（环形睫状体凝固、治疗性超声）、微创青光眼手术及引流装置，包括iStent、Canaloplasty、Hydrus、XEN Gel Stent、Ex-PRESS、Molteno、Ahmed阀、CyPass、STARflo和SOLX分流器；并讨论白内障手术、晶状体摘除治疗闭角型青光眼及预测手术成功的生物标志物。内容涉及原发性开角型青光眼、闭角型、难治性、继发性、 neovascular、葡萄膜炎、外伤及青少年青光眼，涵盖房水流出通路解剖、眼压控制、超声生物显微镜、低眼压、前房积血、纤维化和装置失败等关键问题，并提供相关手术视频资源。"
298f6d2c-ffc6-4818-bd7f-ed87866fa58f,本书为三宅养生原著的中文译本，2010年出版，定位于眼科临床医生、视觉电生理工作者及相关研究人员。全书以临床病例和研究随笔为主线，先介绍全视野ERG、黄斑局部ERG、多焦ERG、EOG及OCT的原理、记录方法和正常反应，再讨论遗传性视网膜病变及相关疾病，包括视网膜色素变性、结晶样视网膜病变、Batten病、无脉络膜症、回旋状萎缩、增强蓝锥细胞综合征、先天性静止性夜盲、视锥细胞营养不良、蓝锥细胞单色视、Stargardt病和Best病等；随后分析糖尿病视网膜病变、视网膜循环障碍、视网膜及脉络膜脱离和炎症性疾病，以及中心性浆液性脉络膜视网膜病变、黄斑囊样水肿、黄斑前膜、黄斑裂孔、黄斑假孔和年龄相关性黄斑变性。书中结合眼底像、荧光素眼底血管造影、OCT、视野和心理物理学检查，强调电生理结果与黄斑形态、黄斑手术及功能变化的对应关系。,completed,13434077-e96a-4081-9814-b4f4b213ece8,"# Summary
本书为三宅养生原著的中文译本，2010年出版，定位于眼科临床医生、视觉电生理工作者及相关研究人员。全书以临床病例和研究随笔为主线，先介绍全视野ERG、黄斑局部ERG、多焦ERG、EOG及OCT的原理、记录方法和正常反应，再讨论遗传性视网膜病变及相关疾病，包括视网膜色素变性、结晶样视网膜病变、Batten病、无脉络膜症、回旋状萎缩、增强蓝锥细胞综合征、先天性静止性夜盲、视锥细胞营养不良、蓝锥细胞单色视、Stargardt病和Best病等；随后分析糖尿病视网膜病变、视网膜循环障碍、视网膜及脉络膜脱离和炎症性疾病，以及中心性浆液性脉络膜视网膜病变、黄斑囊样水肿、黄斑前膜、黄斑裂孔、黄斑假孔和年龄相关性黄斑变性。书中结合眼底像、荧光素眼底血管造影、OCT、视野和心理物理学检查，强调电生理结果与黄斑形态、黄斑手术及功能变化的对应关系。",3072,"# Summary
本书为三宅养生原著的中文译本，2010年出版，定位于眼科临床医生、视觉电生理工作者及相关研究人员。全书以临床病例和研究随笔为主线，先介绍全视野ERG、黄斑局部ERG、多焦ERG、EOG及OCT的原理、记录方法和正常反应，再讨论遗传性视网膜病变及相关疾病，包括视网膜色素变性、结晶样视网膜病变、Batten病、无脉络膜症、回旋状萎缩、增强蓝锥细胞综合征、先天性静止性夜盲、视锥细胞营养不良、蓝锥细胞单色视、Stargardt病和Best病等；随后分析糖尿病视网膜病变、视网膜循环障碍、视网膜及脉络膜脱离和炎症性疾病，以及中心性浆液性脉络膜视网膜病变、黄斑囊样水肿、黄斑前膜、黄斑裂孔、黄斑假孔和年龄相关性黄斑变性。书中结合眼底像、荧光素眼底血管造影、OCT、视野和心理物理学检查，强调电生理结果与黄斑形态、黄斑手术及功能变化的对应关系。"
00ac6ffa-3742-47ce-aebf-53922977005d,本书出版于2020年，由孙旭光主编，2015年出版，属“眼表疾病临床系列”，面向眼科临床医生及相关研究人员。全书分基础篇、临床篇，共7章：介绍睑缘与睑板腺的胚胎发育、解剖、组织、免疫及病理生理；系统论述睑缘炎、蠕形螨睑缘炎、睑缘炎相关角结膜病变（BKC）、睑板腺功能障碍（MGD）及MGD相关干眼的流行病学、病因机制、临床表现、诊断、鉴别诊断、分级、治疗与预防，并配有典型病例和要点。内容涵盖裂隙灯、睫毛显微镜镜检、活体角膜激光共聚焦显微镜、泪膜破裂时间、Schirmer试验、荧光素染色、睑板腺挤压及成像等检查；涉及局部清洁、热敷、药物、全身治疗、睑板腺按摩及必要的相关手术。附录介绍眼表干涉仪、睑板腺热脉动治疗仪、Oculus Keratograph 5M眼表综合分析仪和非接触式睑板腺观察仪。,completed,bf7e2ffb-57ec-4464-83b2-fdb407448957,"# Summary
本书出版于2020年，由孙旭光主编，2015年出版，属“眼表疾病临床系列”，面向眼科临床医生及相关研究人员。全书分基础篇、临床篇，共7章：介绍睑缘与睑板腺的胚胎发育、解剖、组织、免疫及病理生理；系统论述睑缘炎、蠕形螨睑缘炎、睑缘炎相关角结膜病变（BKC）、睑板腺功能障碍（MGD）及MGD相关干眼的流行病学、病因机制、临床表现、诊断、鉴别诊断、分级、治疗与预防，并配有典型病例和要点。内容涵盖裂隙灯、睫毛显微镜镜检、活体角膜激光共聚焦显微镜、泪膜破裂时间、Schirmer试验、荧光素染色、睑板腺挤压及成像等检查；涉及局部清洁、热敷、药物、全身治疗、睑板腺按摩及必要的相关手术。附录介绍眼表干涉仪、睑板腺热脉动治疗仪、Oculus Keratograph 5M眼表综合分析仪和非接触式睑板腺观察仪。",3072,"# Summary
本书出版于2020年，由孙旭光主编，2015年出版，属“眼表疾病临床系列”，面向眼科临床医生及相关研究人员。全书分基础篇、临床篇，共7章：介绍睑缘与睑板腺的胚胎发育、解剖、组织、免疫及病理生理；系统论述睑缘炎、蠕形螨睑缘炎、睑缘炎相关角结膜病变（BKC）、睑板腺功能障碍（MGD）及MGD相关干眼的流行病学、病因机制、临床表现、诊断、鉴别诊断、分级、治疗与预防，并配有典型病例和要点。内容涵盖裂隙灯、睫毛显微镜镜检、活体角膜激光共聚焦显微镜、泪膜破裂时间、Schirmer试验、荧光素染色、睑板腺挤压及成像等检查；涉及局部清洁、热敷、药物、全身治疗、睑板腺按摩及必要的相关手术。附录介绍眼表干涉仪、睑板腺热脉动治疗仪、Oculus Keratograph 5M眼表综合分析仪和非接触式睑板腺观察仪。"
